    User: glassfish
    Date: Wed 19-Feb-2014 (050) 18:49:03
  Status: request completed successfully


GROUP 1    Satellite   Resolution   Factor
            isee3         720         1

           Start Time           Stop Time 
           2014  50  0.00000    2014 223  0.00000


 Coord/            Min/Max          Range Filter              Filter
Component   Output Markers      Minimum         Maximum      Mins/Maxes
GSE X        YES      -           -               -               -   
GSE Y        YES      -           -               -               -   
GSE Z        YES      -           -               -               -   
GSE Lat      YES      -           -               -               -   
GSE Lon      YES      -           -               -               -   


Addtnl             Min/Max          Range Filter              Filter
Options     Output Markers      Minimum         Maximum      Mins/Maxes
dEarth       YES      -           -               -               -   

Output - File: 
         lines per page: 0
 
Formats and units:
    Day/Time format: YY/MM/DD HH:MM
    Degrees/Hemisphere format: Decimal degrees with 1 place(s).
        Longitude 0 to 360, latitude -90 to 90.
    Distance format: Kilometers with 3 place(s).

isee3
      Time                         GSE (km)                        GSE         Radius    
yy/mm/dd hh:mm        X               Y               Z         Lat   Long      (km)     
14/07/23 18:36     2604979.500      777401.000      -83497.875  -1.8  16.6    2719787.000
14/07/23 18:48     2603775.500      776761.438      -83516.516  -1.8  16.6    2718451.750
14/07/23 19:00     2602520.250      776292.562      -83535.148  -1.8  16.6    2717116.500
14/07/23 19:12     2601265.750      775822.438      -83553.742  -1.8  16.6    2715780.750
14/07/23 19:24     2600011.250      775352.875      -83572.375  -1.8  16.6    2714445.750
14/07/23 19:36     2598755.750      774884.875      -83591.016  -1.8  16.6    2713110.250
14/07/23 19:48     2597501.500      774415.938      -83609.555  -1.8  16.6    2711775.500
14/07/23 20:00     2596246.000      773948.812      -83628.141  -1.8  16.6    2710440.000
14/07/23 20:12     2594992.000      773480.438      -83646.828  -1.8  16.6    2709105.250
14/07/23 20:24     2593787.250      772844.438      -83665.516  -1.8  16.6    2707770.500
14/07/23 20:36     2592532.500      772377.125      -83683.961  -1.8  16.6    2706435.500
14/07/23 20:48     2591277.500      771910.250      -83702.594  -1.8  16.6    2705100.750
14/07/23 21:00     2590022.750      771444.250      -83721.086  -1.8  16.6    2703766.250
14/07/23 21:12     2588767.500      770978.125      -83739.625  -1.8  16.6    2702431.750
14/07/23 21:24     2587512.750      770512.438      -83758.266  -1.8  16.6    2701097.000
14/07/23 21:36     2586257.750      770046.938      -83776.852  -1.8  16.6    2699762.750
14/07/23 21:48     2585052.750      769413.438      -83795.445  -1.8  16.6    2698428.750
14/07/23 22:00     2583797.750      768948.688      -83814.031  -1.8  16.6    2697094.250
14/07/23 22:12     2582542.750      768484.500      -83832.570  -1.8  16.6    2695760.250
14/07/23 22:24     2581287.500      768020.188      -83851.109  -1.8  16.6    2694426.250
14/07/23 22:36     2580032.500      767556.625      -83869.750  -1.8  16.6    2693092.500
14/07/23 22:48     2578778.000      767092.750      -83888.188  -1.8  16.6    2691758.250
14/07/23 23:00     2577522.500      766629.938      -83906.781  -1.8  16.6    2690424.500
14/07/23 23:12     2576267.000      766168.188      -83925.367  -1.8  16.6    2689090.750
14/07/23 23:24     2575062.000      765537.125      -83944.008  -1.8  16.6    2687757.250
14/07/23 23:36     2573807.000      765075.750      -83962.398  -1.8  16.6    2686423.750
14/07/23 23:48     2572551.500      764614.125      -83980.844  -1.8  16.6    2685090.250
14/07/24 00:00     2571296.500      764152.562      -83999.430  -1.8  16.6    2683756.750
14/07/24 00:12     2570041.500      763691.625      -84017.969  -1.8  16.5    2682423.750
14/07/24 00:24     2568785.750      763230.812      -84036.414  -1.8  16.5    2681090.250
14/07/24 00:36     2567530.750      762770.062      -84054.906  -1.8  16.5    2679757.250
14/07/24 00:48     2566325.250      762142.938      -84073.539  -1.8  16.5    2678424.000
14/07/24 01:00     2565069.750      761683.438      -84091.984  -1.8  16.5    2677091.250
14/07/24 01:12     2563814.750      761224.125      -84110.523  -1.8  16.5    2675758.250
14/07/24 01:24     2562559.500      760765.000      -84129.016  -1.8  16.5    2674425.500
14/07/24 01:36     2561304.000      760306.125      -84147.508  -1.8  16.5    2673093.000
14/07/24 01:48     2560048.250      759848.438      -84166.000  -1.8  16.5    2671760.250
14/07/24 02:00     2558793.250      759390.312      -84184.445  -1.8  16.5    2670427.500
14/07/24 02:12     2557537.750      758932.312      -84202.930  -1.8  16.5    2669095.000
14/07/24 02:24     2556332.250      758308.312      -84221.523  -1.8  16.5    2667762.750
14/07/24 02:36     2555076.250      757851.562      -84239.914  -1.8  16.5    2666430.250
14/07/24 02:48     2553821.000      757394.500      -84258.406  -1.8  16.5    2665098.250
14/07/24 03:00     2552565.500      756938.188      -84276.898  -1.8  16.5    2663766.000
14/07/24 03:12     2551310.250      756482.875      -84295.391  -1.8  16.5    2662434.000
14/07/24 03:24     2550054.500      756026.875      -84313.883  -1.8  16.5    2661102.000
14/07/24 03:36     2548799.000      755571.375      -84332.273  -1.8  16.5    2659770.000
14/07/24 03:48     2547593.000      754950.188      -84350.719  -1.8  16.5    2658438.500
14/07/24 04:00     2546337.250      754495.500      -84369.211  -1.8  16.5    2657106.500
14/07/24 04:12     2545081.750      754041.375      -84387.602  -1.8  16.5    2655775.000
14/07/24 04:24     2543825.750      753587.688      -84406.094  -1.8  16.5    2654443.500
14/07/24 04:36     2542570.500      753133.312      -84424.438  -1.8  16.5    2653112.000
14/07/24 04:48     2541314.500      752680.875      -84442.930  -1.8  16.5    2651780.500
14/07/24 05:00     2540059.000      752227.438      -84461.375  -1.8  16.5    2650449.000
14/07/24 05:12     2538803.500      751774.625      -84479.867  -1.8  16.5    2649118.000
14/07/24 05:24     2537596.750      751156.875      -84498.211  -1.8  16.5    2647786.750
14/07/24 05:36     2536341.000      750705.438      -84516.555  -1.8  16.5    2646455.500
14/07/24 05:48     2535085.250      750254.062      -84535.094  -1.8  16.5    2645124.750
14/07/24 06:00     2533829.250      749802.000      -84553.539  -1.8  16.5    2643793.750
14/07/24 06:12     2532573.750      749351.375      -84571.836  -1.8  16.5    2642462.750
14/07/24 06:24     2531317.750      748900.188      -84590.180  -1.8  16.5    2641131.750
14/07/24 06:36     2530062.000      748450.312      -84608.578  -1.8  16.5    2639801.000
14/07/24 06:48     2528855.250      747835.188      -84627.070  -1.8  16.5    2638470.750
14/07/24 07:00     2527599.250      747385.625      -84645.414  -1.8  16.5    2637140.250
14/07/24 07:12     2526343.250      746935.938      -84663.805  -1.8  16.5    2635809.750
14/07/24 07:24     2525087.500      746487.188      -84682.297  -1.8  16.5    2634479.250
14/07/24 07:36     2523831.500      746038.188      -84700.641  -1.8  16.5    2633148.750
14/07/24 07:48     2522575.500      745590.875      -84718.938  -1.8  16.5    2631819.000
14/07/24 08:00     2521319.250      745143.125      -84737.188  -1.8  16.5    2630488.500
14/07/24 08:12     2520063.500      744694.500      -84755.680  -1.8  16.5    2629158.500
14/07/24 08:24     2518856.500      744082.875      -84774.070  -1.8  16.5    2627828.500
14/07/24 08:36     2517600.250      743636.125      -84792.367  -1.9  16.5    2626498.500
14/07/24 08:48     2516344.000      743189.625      -84810.766  -1.9  16.5    2625169.250
14/07/24 09:00     2515088.250      742743.000      -84829.109  -1.9  16.5    2623839.000
14/07/24 09:12     2513832.000      742297.125      -84847.406  -1.9  16.5    2622509.500
14/07/24 09:24     2512576.000      741851.188      -84865.750  -1.9  16.4    2621179.750
14/07/24 09:36     2511320.000      741405.938      -84884.195  -1.9  16.4    2619850.500
14/07/24 09:48     2510112.000      740798.625      -84902.492  -1.9  16.4    2618521.250
14/07/24 10:00     2508855.750      740352.875      -84920.836  -1.9  16.4    2617191.750
14/07/24 10:12     2507599.750      739908.812      -84939.133  -1.9  16.4    2615862.750
14/07/24 10:24     2506343.750      739464.938      -84957.477  -1.9  16.4    2614533.250
14/07/24 10:36     2505087.250      739021.188      -84975.773  -1.9  16.4    2613204.000
14/07/24 10:48     2503831.250      738577.750      -84994.117  -1.9  16.4    2611875.250
14/07/24 11:00     2502574.750      738135.438      -85012.414  -1.9  16.4    2610546.250
14/07/24 11:12     2501319.000      737691.875      -85030.711  -1.9  16.4    2609217.250
14/07/24 11:24     2500110.500      737087.625      -85049.062  -1.9  16.4    2607888.750
14/07/24 11:36     2498854.250      736644.562      -85067.211  -1.9  16.4    2606560.000
14/07/24 11:48     2497597.750      736203.562      -85085.508  -1.9  16.4    2605231.250
14/07/24 12:00     2496341.500      735761.938      -85103.898  -1.9  16.4    2603903.000
14/07/24 12:12     2495085.250      735321.000      -85122.195  -1.9  16.4    2602574.500
14/07/24 12:24     2493829.000      734880.625      -85140.547  -1.9  16.4    2601246.000
14/07/24 12:36     2492572.500      734440.500      -85158.695  -1.9  16.4    2599917.750
14/07/24 12:48     2491364.000      733837.750      -85176.945  -1.9  16.4    2598589.500
14/07/24 13:00     2490107.500      733398.062      -85195.242  -1.9  16.4    2597261.500
14/07/24 13:12     2488851.250      732958.688      -85213.539  -1.9  16.4    2595933.250
14/07/24 13:24     2487594.250      732519.938      -85231.836  -1.9  16.4    2594605.250
14/07/24 13:36     2486338.000      732081.312      -85250.031  -1.9  16.4    2593277.500
14/07/24 13:48     2485081.500      731643.125      -85268.234  -1.9  16.4    2591949.500
14/07/24 14:00     2483825.000      731205.312      -85286.477  -1.9  16.4    2590621.750
14/07/24 14:12     2482568.500      730767.562      -85304.773  -1.9  16.4    2589294.250
14/07/24 14:24     2481359.250      730168.500      -85323.023  -1.9  16.4    2587966.500
14/07/24 14:36     2480103.250      729731.312      -85341.227  -1.9  16.4    2586639.000
14/07/24 14:48     2478846.250      729294.562      -85359.469  -1.9  16.4    2585311.500
14/07/24 15:00     2477589.750      728858.375      -85377.672  -1.9  16.4    2583984.250
14/07/24 15:12     2476333.000      728422.125      -85395.969  -1.9  16.4    2582657.000
14/07/24 15:24     2475076.500      727986.562      -85414.117  -1.9  16.4    2581329.500
14/07/24 15:36     2473819.750      727551.125      -85432.367  -1.9  16.4    2580002.750
14/07/24 15:48     2472610.500      726955.375      -85450.664  -1.9  16.4    2578675.750
14/07/24 16:00     2471353.500      726521.312      -85468.812  -1.9  16.4    2577348.750
14/07/24 16:12     2470096.750      726086.812      -85487.016  -1.9  16.4    2576021.750
14/07/24 16:24     2468840.250      725652.000      -85505.211  -1.9  16.4    2574695.000
14/07/24 16:36     2467583.250      725218.688      -85523.312  -1.9  16.4    2573368.250
14/07/24 16:48     2466326.500      724784.812      -85541.609  -1.9  16.4    2572041.750
14/07/24 17:00     2465069.750      724352.000      -85559.766  -1.9  16.4    2570715.000
14/07/24 17:12     2463812.750      723919.500      -85577.961  -1.9  16.4    2569388.250
14/07/24 17:24     2462603.250      723326.688      -85596.109  -1.9  16.4    2568062.000
14/07/24 17:36     2461346.000      722894.688      -85614.312  -1.9  16.4    2566735.750
14/07/24 17:48     2460089.250      722462.750      -85632.414  -1.9  16.4    2565409.500
14/07/24 18:00     2458832.500      722031.500      -85650.562  -1.9  16.4    2564083.250
14/07/24 18:12     2457575.750      721600.375      -85668.766  -1.9  16.4    2562757.250
14/07/24 18:24     2456318.500      721169.625      -85686.914  -1.9  16.4    2561431.250
14/07/24 18:36     2455061.500      720739.688      -85705.117  -1.9  16.4    2560105.000
14/07/24 18:48     2453851.500      720149.875      -85723.312  -1.9  16.4    2558779.000
14/07/24 19:00     2452594.250      719720.000      -85741.414  -1.9  16.4    2557453.250
14/07/24 19:12     2451337.500      719290.375      -85759.562  -1.9  16.4    2556127.500
14/07/24 19:24     2450080.500      718861.625      -85777.617  -1.9  16.4    2554802.000
14/07/24 19:36     2448823.000      718433.875      -85795.773  -1.9  16.4    2553476.500
14/07/24 19:48     2447566.000      718004.938      -85813.875  -1.9  16.3    2552151.000
14/07/24 20:00     2446309.000      717577.375      -85832.023  -1.9  16.3    2550825.750
14/07/24 20:12     2445052.000      717148.812      -85850.172  -1.9  16.3    2549500.000
14/07/24 20:24     2443841.250      716562.688      -85868.227  -1.9  16.3    2548175.000
14/07/24 20:36     2442584.000      716136.000      -85886.375  -1.9  16.3    2546849.500
14/07/24 20:48     2441326.750      715709.000      -85904.477  -1.9  16.3    2545524.750
14/07/24 21:00     2440069.750      715282.625      -85922.633  -1.9  16.3    2544199.750
14/07/24 21:12     2438812.250      714856.500      -85940.688  -1.9  16.3    2542874.500
14/07/24 21:24     2437555.250      714430.625      -85958.734  -1.9  16.3    2541549.750
14/07/24 21:36     2436298.000      714005.625      -85976.891  -1.9  16.3    2540225.000
14/07/24 21:48     2435087.000      713421.750      -85994.945  -1.9  16.3    2538900.250
14/07/24 22:00     2433829.500      712997.312      -86013.047  -1.9  16.3    2537575.750
14/07/24 22:12     2432572.250      712573.000      -86031.148  -1.9  16.3    2536251.250
14/07/24 22:24     2431314.750      712149.375      -86049.203  -1.9  16.3    2534926.750
14/07/24 22:36     2430057.250      711725.250      -86067.250  -1.9  16.3    2533602.250
14/07/24 22:48     2428800.250      711301.562      -86085.406  -1.9  16.3    2532277.750
14/07/24 23:00     2427542.750      710879.125      -86103.406  -1.9  16.3    2530953.500
14/07/24 23:12     2426285.000      710456.000      -86121.414  -2.0  16.3    2529629.500
14/07/24 23:24     2425073.750      709876.438      -86139.516  -2.0  16.3    2528305.000
14/07/24 23:36     2423816.500      709453.500      -86157.617  -2.0  16.3    2526981.250
14/07/24 23:48     2422558.750      709032.188      -86175.570  -2.0  16.3    2525657.250
14/07/25 00:00     2421301.500      708610.375      -86193.672  -2.0  16.3    2524333.250
14/07/25 00:12     2420043.750      708189.062      -86211.727  -2.0  16.3    2523009.500
14/07/25 00:24     2418786.500      707768.438      -86229.688  -2.0  16.3    2521685.500
14/07/25 00:36     2417528.500      707348.625      -86247.734  -2.0  16.3    2520362.250
14/07/25 00:48     2416317.000      706770.688      -86265.695  -2.0  16.3    2519038.500
14/07/25 01:00     2415059.250      706351.375      -86283.844  -2.0  16.3    2517715.000
14/07/25 01:12     2413801.750      705931.500      -86301.805  -2.0  16.3    2516391.500
14/07/25 01:24     2412544.250      705512.500      -86319.758  -2.0  16.3    2515068.250
14/07/25 01:36     2411286.250      705094.250      -86337.859  -2.0  16.3    2513745.000
14/07/25 01:48     2410028.500      704675.500      -86355.867  -2.0  16.3    2512421.750
14/07/25 02:00     2408770.750      704258.000      -86373.773  -2.0  16.3    2511098.500
14/07/25 02:12     2407513.250      703839.312      -86391.727  -2.0  16.3    2509775.500
14/07/25 02:24     2406301.000      703265.438      -86409.828  -2.0  16.3    2508452.500
14/07/25 02:36     2405043.250      702848.750      -86427.789  -2.0  16.3    2507129.500
14/07/25 02:48     2403785.250      702432.312      -86445.742  -2.0  16.3    2505807.000
14/07/25 03:00     2402527.500      702015.562      -86463.750  -2.0  16.3    2504484.000
14/07/25 03:12     2401269.750      701599.688      -86481.750  -2.0  16.3    2503161.500
14/07/25 03:24     2400011.500      701184.000      -86499.656  -2.0  16.3    2501838.750
14/07/25 03:36     2398753.750      700768.312      -86517.664  -2.0  16.3    2500516.250
14/07/25 03:48     2397541.500      700197.062      -86535.617  -2.0  16.3    2499193.750
14/07/25 04:00     2396283.500      699782.625      -86553.578  -2.0  16.3    2497871.500
14/07/25 04:12     2395025.250      699368.125      -86571.484  -2.0  16.3    2496548.750
14/07/25 04:24     2393767.250      698954.500      -86589.484  -2.0  16.3    2495226.750
14/07/25 04:36     2392509.500      698540.125      -86607.445  -2.0  16.3    2493904.750
14/07/25 04:48     2391251.250      698126.938      -86625.305  -2.0  16.3    2492582.500
14/07/25 05:00     2389993.000      697713.938      -86643.211  -2.0  16.3    2491260.750
14/07/25 05:12     2388735.250      697300.688      -86661.266  -2.0  16.3    2489938.750
14/07/25 05:24     2387522.750      696732.500      -86679.070  -2.0  16.3    2488616.750
14/07/25 05:36     2386264.250      696321.188      -86697.031  -2.0  16.3    2487294.750
14/07/25 05:48     2385006.000      695909.000      -86714.984  -2.0  16.3    2485973.250
14/07/25 06:00     2383748.000      695497.688      -86732.797  -2.0  16.3    2484651.750
14/07/25 06:12     2382490.000      695085.938      -86750.852  -2.0  16.3    2483330.000
