Date, Time (UTC), Azimuth (°), Elevation (°), Distance (km)
14/03/29,16:36,75.6385654993,20.6035002844,35369550.0637
14/03/29,16:48,77.056355043,23.0363814271,35366668.9313
14/03/29,17:00,78.4715954026,25.4831264951,35363792.9877
14/03/29,17:12,79.8894606087,27.9422579608,35360912.3195
14/03/29,17:24,81.317413939,30.4154816053,35358044.0799
14/03/29,17:36,82.7579364603,32.8949907265,35355174.4712
14/03/29,17:48,84.2197716211,35.3824988601,35352309.127
14/03/29,18:00,85.7107362923,37.8764938347,35349456.7981
14/03/29,18:12,87.239832287,40.3754260113,35346610.9591
14/03/29,18:24,88.8175653093,42.8776292321,35343763.2413
14/03/29,18:36,90.4564302225,45.3812697422,35340934.6851
14/03/29,18:48,92.1737094517,47.8875469213,35338110.9989
14/03/29,19:00,93.9833320797,50.3876605651,35335293.5745
14/03/29,19:12,95.9102123147,52.8820818679,35332487.7437
14/03/29,19:24,97.9830222943,55.3674863801,35329689.4915
14/03/29,19:36,100.238399014,57.8397123804,35326906.4807
14/03/29,19:48,102.724000772,60.2934902269,35324131.3414
14/03/29,20:00,105.502762692,62.7218836745,35321367.2112
14/03/29,20:12,108.659079193,65.1155331444,35318621.1296
14/03/29,20:24,112.312914794,67.4645047747,35315877.8446
14/03/29,20:36,116.613139063,69.7443345125,35313151.0257
14/03/29,20:48,121.782199574,71.9312938375,35310439.1653
14/03/29,21:00,128.116348905,73.9856214754,35307734.172
14/03/29,21:12,135.996242042,75.8478641864,35305045.415
14/03/29,21:24,145.840216251,77.4309373549,35302368.7627
14/03/29,21:36,157.919000071,78.6166107669,35299704.2884
14/03/29,21:48,171.991432771,79.2719401228,35297058.5094
14/03/29,22:00,186.907488478,79.2968973576,35294416.7079
14/03/29,22:12,201.079224241,78.688519117,35291794.1356
14/03/29,22:24,213.331353204,77.5395704243,35289189.17
14/03/29,22:36,223.343895165,75.9829812111,35286589.7357
14/03/29,22:48,231.36222549,74.1391110359,35284005.5492
14/03/29,23:00,237.802336615,72.0974877959,35281432.8501
14/03/29,23:12,243.050601859,69.9194306056,35278875.4542
14/03/29,23:24,247.415113645,67.6430006079,35276331.5978
14/03/29,23:36,251.108393629,65.3017028743,35273801.1778
14/03/29,23:48,254.298693267,62.911550283,35271277.6317
14/03/30,00:00,257.103720291,60.4858409284,35268767.9728
14/03/30,00:12,259.609918208,58.0341457416,35266271.2545
14/03/30,00:24,261.88162803,55.5635561846,35263781.228
14/03/30,00:36,263.967503626,53.0794802263,35261304.6505
14/03/30,00:48,265.907344632,50.5829202246,35258838.9573
14/03/30,01:00,267.725395117,48.0836847663,35256381.5929
14/03/30,01:12,269.447388085,45.5813557316,35253935.0713
14/03/30,01:24,271.091982362,43.0782992387,35251492.9387
14/03/30,01:36,272.674394212,40.5765856474,35249062.3891
14/03/30,01:48,274.207281745,38.0780488691,35246637.1507
14/03/30,02:00,275.70130829,35.5843628562,35244223.5123
14/03/30,02:12,277.165578481,33.0971039979,35241807.7895
14/03/30,02:24,278.609822842,30.6146003494,35239403.2145
14/03/30,02:36,280.037312007,28.1446894323,35237007.966
14/03/30,02:48,281.456130952,25.6856388927,35234608.8701
14/03/30,03:00,282.871940098,23.2388826559,35232215.5789
14/03/30,03:12,284.2899079,20.8059586484,35229824.942
14/03/30,03:24,285.714919129,18.3883668716,35227437.6714
14/03/30,03:36,287.151543753,15.9877484704,35225055.0189
14/03/30,03:48,288.606099318,13.6027013179,35222669.4246
14/03/30,04:00,290.079109692,11.2411606266,35220286.3889
14/03/30,04:12,291.576651343,8.90190859004,35217903.8148
14/03/30,04:24,293.102856411,6.58699155593,35215513.3544
14/03/30,04:36,294.66188827,4.29852757417,35213126.8819
14/03/30,04:48,296.257877993,2.03887092016,35210740.0645
14/03/30,05:00,297.895038828,-0.189507926885,35208342.2767
14/03/30,05:12,299.57761783,-2.38395530732,35205942.7102
14/03/30,05:24,301.312136546,-4.54427422948,35203540.7636
14/03/30,05:36,303.098531765,-6.66184301903,35201137.6445
14/03/30,05:48,304.943346457,-8.73604575118,35198725.598
14/03/30,06:00,306.851022224,-10.7632865086,35196302.9745
14/03/30,06:12,308.825908069,-12.7396176475,35193877.011
14/03/30,06:24,310.872374098,-14.6608594512,35191436.8802
14/03/30,06:36,312.994580693,-16.5224732716,35188995.9017
14/03/30,06:48,315.199443166,-18.321918943,35186543.6561
14/03/30,07:00,317.484964963,-20.0494186115,35184084.1784
14/03/30,07:12,319.857216678,-21.7019092942,35181613.6233
14/03/30,07:24,322.318846509,-23.2736398267,35179132.2858
14/03/30,07:36,324.871831584,-24.7586567318,35176635.22
14/03/30,07:48,327.517210089,-26.1507913393,35174132.0302
14/03/30,08:00,330.254908275,-27.4437158702,35171619.6034
14/03/30,08:12,333.083518486,-28.6310338339,35169089.3028
14/03/30,08:24,336.004034608,-29.7077421258,35166551.8153
14/03/30,08:36,339.004511451,-30.6649006322,35164000.7531
14/03/30,08:48,342.082379376,-31.4980751885,35161433.0602
14/03/30,09:00,345.229717021,-32.2018606455,35158857.4322
14/03/30,09:12,348.436743178,-32.7714100485,35156265.8447
14/03/30,09:24,351.692190642,-33.2026540089,35153658.7054
14/03/30,09:36,354.983289186,-33.4923897923,35151038.7377
14/03/30,09:48,358.300582535,-33.6385157057,35148408.0149
14/03/30,10:00,1.62102604292,-33.6395189102,35145763.844
14/03/30,10:12,4.93424258637,-33.4956774288,35143107.5024
14/03/30,10:24,8.2257070832,-33.2080986351,35140431.6839
14/03/30,10:36,11.4816584014,-32.7789764147,35137747.6823
14/03/30,10:48,14.6893998761,-32.2114913746,35135046.0504
14/03/30,11:00,17.8375172204,-31.5097143146,35132334.673
14/03/30,11:12,20.9163212965,-30.6784589491,35129609.8491
14/03/30,11:24,23.9215495588,-29.7218571099,35126873.1069
14/03/30,11:36,26.8393061696,-28.6482064995,35124119.1372
14/03/30,11:48,29.6689837142,-27.4625472447,35121355.4287
14/03/30,12:00,32.4077025847,-26.1712071565,35118583.4639
14/03/30,12:12,35.0540849645,-24.7805633064,35115796.6746
14/03/30,12:24,37.608040573,-23.2969358133,35112998.5178
14/03/30,12:36,40.0705873823,-21.7264978582,35110186.9038
14/03/30,12:48,42.4466659629,-20.0730573744,35107369.9985
14/03/30,13:00,44.7328266888,-18.3465967173,35104539.1557
14/03/30,13:12,46.9354419315,-16.5504789349,35101699.8692
14/03/30,13:24,49.058194947,-14.6898520923,35098853.1122
14/03/30,13:36,51.1050744151,-12.7695378044,35095997.5192
14/03/30,13:48,53.0802728313,-10.7940583163,35093137.879
14/03/30,14:00,54.988121562,-8.76761982152,35090265.9022
14/03/30,14:12,56.8330007787,-6.69414425964,35087388.4164
14/03/30,14:24,58.6215825117,-4.57451595541,35084507.3114
14/03/30,14:36,60.3536393009,-2.41756532747,35081615.0229
14/03/30,14:48,62.0358564545,-0.223721708895,35078722.737
14/03/30,15:00,63.6725157064,2.00412779624,35075826.9009
14/03/30,15:12,65.2678610487,4.26329706938,35072926.7206
14/03/30,15:24,66.8260698573,6.55129744274,35070022.4867
14/03/30,15:36,68.3512997178,8.86580858546,35067121.6568
14/03/30,15:48,69.8495842423,11.2077101943,35064215.7169
14/03/30,16:00,71.3212170029,13.5689502738,35061304.8244
14/03/30,16:12,72.7723287969,15.9506533261,35058402.0493
14/03/30,16:24,74.2071777658,18.3510280472,35055493.2579
14/03/30,16:36,75.6301572668,20.7684131723,35052589.457
14/03/30,16:48,77.0458409248,23.2011849635,35049687.7486
14/03/30,17:00,78.4590617441,25.647821186,35046788.7726
14/03/30,17:12,79.8749789813,28.1068238107,35043896.1506
14/03/30,17:24,81.3010511418,30.5799328622,35041007.0869
14/03/30,17:36,82.7397792897,33.0593338044,35038118.9255
14/03/30,17:48,84.1999037581,35.5467301006,35035240.6849
14/03/30,18:00,85.6892606326,38.040649333,35032365.3325
14/03/30,18:12,87.2168701373,40.5395116076,35029499.3343
14/03/30,18:24,88.7932970524,43.0416758268,35026637.9984
14/03/30,18:36,90.4310597126,45.5452976751,35023788.0509
14/03/30,18:48,92.1475391047,48.0516008087,35020941.734
14/03/30,19:00,93.9567761353,50.5517629332,35018112.458
14/03/30,19:12,95.883867255,53.0462802552,35015289.795
14/03/30,19:24,97.9577055961,55.5318035637,35012473.0724
14/03/30,19:36,100.215332912,58.0042003842,35009670.0018
14/03/30,19:48,102.704935285,60.4581577733,35006873.2478
14/03/30,20:00,105.490287908,62.886712909,35004095.5555
14/03/30,20:12,108.657049928,65.2804357172,35001327.0168
14/03/30,20:24,112.32728861,67.6293212465,34998568.7758
14/03/30,20:36,116.652909133,69.9086533004,34995823.9402
14/03/30,20:48,121.861346293,72.0943571857,34993092.3688
14/03/30,21:00,128.256140107,74.1459718775,34990368.7673
14/03/30,21:12,136.227724051,76.0028252617,34987662.2324
14/03/30,21:24,146.203222403,77.5758753476,34984965.4769
14/03/30,21:36,158.44991642,78.7443428147,34982289.6474
14/03/30,21:48,172.692074484,79.3735365442,34979619.5068
14/03/30,22:00,187.717749269,79.365214788,34976965.3858
14/03/30,22:12,201.903222115,78.7219922008,34974325.7089
14/03/30,22:24,214.09513323,77.5421892281,34971695.8747
14/03/30,22:36,224.017747141,75.961060501,34969080.0482
14/03/30,22:48,231.946054928,74.0987025539,34966478.5282
14/03/30,23:00,238.3079158,72.0433867845,34963892.4702
14/03/30,23:12,243.491826912,69.8552068295,34961313.9648
14/03/30,23:24,247.804358512,67.5712150691,34958750.0316
14/03/30,23:36,251.455869464,65.2242359063,34956196.2668
14/03/30,23:48,254.612345746,62.8298099078,34953657.9878
14/03/31,00:00,257.389810495,60.4008677731,34951129.1137
14/03/31,00:12,259.873327976,57.9467539218,34948612.7481
14/03/31,00:24,262.126225221,55.474383037,34946106.9783
14/03/31,00:36,264.196360353,52.989035763,34943612.7388
14/03/31,00:48,266.122949752,50.491609938,34941128.081
14/03/31,01:00,267.929798588,47.9918445712,34938654.9102
14/03/31,01:12,269.642274769,45.4892873194,34936186.9913
14/03/31,01:24,271.278731201,42.9862548653,34933727.5316
14/03/31,01:36,272.854199218,40.4847931277,34931277.249
14/03/31,01:48,274.381151113,37.9867060354,34928834.576
14/03/31,02:00,275.870108565,35.4936487027,34926398.4441
14/03/31,02:12,277.330051643,33.0071924222,34923968.1251
14/03/31,02:24,278.770641792,30.5256519253,34921543.5822
14/03/31,02:36,280.19506659,28.0568447721,34919127.6823
14/03/31,02:48,281.611345451,25.5990508329,34916713.8465
14/03/31,03:00,283.025085157,23.153700138,34914299.8567
14/03/31,03:12,284.441421261,20.7223205091,34911892.8453
14/03/31,03:24,285.865197327,18.306415219,34909490.6723
14/03/31,03:36,287.300954908,15.907630188,34907083.1225
14/03/31,03:48,288.754986134,13.5245654612,34904677.919
14/03/31,04:00,290.227791106,11.1651627778,34902276.5972
14/03/31,04:12,291.725423649,8.82822140079,34899868.3921
14/03/31,04:24,293.252019704,6.51573533415,34897466.8367
14/03/31,04:36,294.811695521,4.22991806753,34895060.6727
14/03/31,04:48,296.408616864,1.97304183825,34892648.7287
14/03/31,05:00,298.04693865,-0.252351457682,34890235.9085
14/03/31,05:12,299.73091145,-2.44361299273,34887823.4044
14/03/31,05:24,301.467051923,-4.60053940639,34885400.6028
14/03/31,05:36,303.255273226,-6.71449891775,34882972.0358
14/03/31,05:48,305.102100683,-8.7848702293,34880539.8498
14/03/31,06:00,307.011958315,-10.8080417286,34878101.8137
14/03/31,06:12,308.989174886,-12.7800502974,34875655.5906
14/03/31,06:24,311.03809186,-14.6967168567,34873204.1887
14/03/31,06:36,313.162843921,-16.5534738294,34870740.3105
14/03/31,06:48,315.37028796,-18.3477716564,34868268.4631
14/03/31,07:00,317.658432316,-20.069868598,34865785.0602
14/03/31,07:12,320.033246986,-21.7166520476,34863294.3999
14/03/31,07:24,322.497338184,-23.2823888887,34860793.7714
14/03/31,07:36,325.052601494,-24.7611163177,34858282.1013
14/03/31,07:48,327.700025882,-26.1466808384,34855757.9815
14/03/31,08:00,330.439408294,-27.4327506037,34853226.3753
14/03/31,08:12,333.269357073,-28.6129903902,34850676.8983
14/03/31,08:24,336.190676891,-29.6823749109,34848120.6344
14/03/31,08:36,339.191344859,-30.6320185059,34845547.6191
14/03/31,08:48,342.268798041,-31.4575435176,34842962.1498
14/03/31,09:00,345.414958728,-32.1535702617,34840364.032
14/03/31,09:12,348.620015757,-32.7153151727,34837752.3635
14/03/31,09:24,351.872677168,-33.13877312,34835130.4267
14/03/31,09:36,355.160150008,-33.4207914856,34832491.0627
14/03/31,09:48,358.472959354,-33.5593232324,34829840.7091
14/03/31,10:00,1.78821279523,-33.5529454904,34827176.3483
14/03/31,10:12,5.09549999423,-33.4019781265,34824499.835
14/03/31,10:24,8.38041247298,-33.1075850815,34821808.1723
14/03/31,10:36,11.6292993088,-32.6719904037,34819100.5706
14/03/31,10:48,14.8295692771,-32.0984230624,34816383.9728
14/03/31,11:00,17.9699345766,-31.3909657157,34813648.2406
14/03/31,11:12,21.0408196743,-30.5544550102,34810906.0907
14/03/31,11:24,24.0380652516,-29.5930128479,34808150.6755
14/03/31,11:36,26.9478833284,-28.5149611924,34805376.0157
14/03/31,11:48,29.7697617037,-27.3253029652,34802592.7572
14/03/31,12:00,32.5008785541,-26.0303694699,34799800.8047
14/03/31,12:12,35.1399146498,-24.6365038598,34796995.55
14/03/31,12:24,37.6868201255,-23.1500080191,34794178.4249
14/03/31,12:36,40.1426355495,-21.577038767,34791352.9253
14/03/31,12:48,42.5123206018,-19.9213585353,34788512.0993
14/03/31,13:00,44.7924447746,-18.1929465376,34785665.9309
14/03/31,13:12,46.9893749549,-16.3951267992,34782808.3845
14/03/31,13:24,49.1067788271,-14.5330233569,34779943.0514
14/03/31,13:36,51.1486378611,-12.6114405148,34777065.3009
14/03/31,13:48,53.1191370048,-10.6348724391,34774182.9124
14/03/31,14:00,55.022580223,-8.6075112101,34771293.3944
14/03/31,14:12,56.8633396605,-6.53326655118,34768399.3431
14/03/31,14:24,58.6480458326,-4.4129906416,34765492.793
14/03/31,14:36,60.3764843116,-2.25551369686,34762592.5009
14/03/31,14:48,62.0552993945,-0.0612386981702,34759680.3793
14/03/31,15:00,63.6887604833,2.16695651152,34756760.1555
14/03/31,15:12,65.2810921856,4.42638587764,34753840.5215
14/03/31,15:24,66.8364670134,6.71458055393,34750924.8464
14/03/31,15:36,68.358999608,9.02923140824,34747996.6475
14/03/31,15:48,69.8547384907,11.3712192603,34745073.7451
14/03/31,16:00,71.3239529714,13.732512412,34742150.6488
14/03/31,16:12,72.7727571794,16.114220689,34739223.7315
14/03/31,16:24,74.2054110341,18.5145850364,34736299.7152
14/03/31,16:36,75.6262885504,20.9319198548,34733380.046
14/03/31,16:48,77.0399668654,23.3646399355,34730458.1677
14/03/31,17:00,78.4512571657,25.8112002592,34727538.6737
14/03/31,17:12,79.8653387205,28.2701308072,34724627.1382
14/03/31,17:24,81.2896527201,30.7431597999,34721717.8141
14/03/31,17:36,82.726720871,33.2224712041,34718815.8114
14/03/31,17:48,84.1852857667,35.7098022743,34715914.7428
14/03/31,18:00,85.6732014167,38.203646705,34713023.9228
14/03/31,18:12,87.199520842,40.7024650747,34710140.3765
14/03/31,18:24,88.7748426607,43.2045909952,34707260.3324
14/03/31,18:36,90.4117588895,45.7082116837,34704392.2485
14/03/31,18:48,92.127715339,48.2145204904,34701532.7587
14/03/31,19:00,93.9368899134,50.7147328064,34698679.966
14/03/31,19:12,95.8645455838,53.2093050168,34695839.6459
14/03/31,19:24,97.9398576024,55.6949309144,34693008.1362
14/03/31,19:36,100.200224388,58.1674393949,34690184.4129
14/03/31,19:48,102.6944166,60.6214997536,34687373.7615
14/03/31,20:00,105.487035254,63.0501055891,34684575.1863
14/03/31,20:12,108.665143916,65.4438164857,34681787.6672
14/03/31,20:24,112.352823663,67.792426731,34679009.4261
14/03/31,20:36,116.705237138,70.0710632897,34676246.6928
14/03/31,20:48,121.954779123,72.2552227625,34673497.9092
14/03/31,21:00,128.412483455,74.3037300526,34670756.9399
14/03/31,21:12,136.478481668,76.1546380841,34668035.2466
14/03/31,21:24,146.588470124,77.7169250951,34665318.8718
14/03/31,21:36,159.00435524,78.8672297572,34662621.3316
14/03/31,21:48,173.413095647,79.4692579664,34659936.6524
14/03/31,22:00,188.539569411,79.4269544621,34657262.9265
14/03/31,22:12,202.728028693,78.7487657094,34654601.6858
14/03/31,22:24,214.851955355,77.5384511301,34651959.5846
14/03/31,22:36,224.680594949,75.9333466708,34649326.8717
14/03/31,22:48,232.517573337,74.0530606518,34646707.7022
14/03/31,23:00,238.801234443,71.984552639,34644098.4785
14/03/31,23:12,243.92144486,69.7866231601,34641502.5219
14/03/31,23:24,248.182790204,67.4953878284,34638922.3543
14/03/31,23:36,251.793306837,65.1429929395,34636355.2208
14/03/31,23:48,254.916749945,62.7444882847,34633794.8628
14/04/01,00:00,257.667318809,60.3124916513,34631250.3747
14/04/01,00:12,260.128773664,57.8560809564,34628716.992
14/04/01,00:24,262.363405315,55.3820203552,34626191.2503
14/04/01,00:36,264.418298735,52.8954600224,34623682.0228
14/04/01,00:48,266.332058566,50.3972309387,34621175.3236
14/04/01,01:00,268.12808518,47.8969873706,34618683.1466
14/04/01,01:12,269.831358772,45.3942392059,34616200.4288
14/04/01,01:24,271.459983123,42.8912633913,34613722.5675
14/04/01,01:36,273.028770118,40.3900603373,34611252.6224
14/04/01,01:48,274.550023396,37.8924278606,34608790.9818
14/04/01,02:00,276.034119262,35.4000073683,34606336.6686
14/04/01,02:12,277.489941692,32.914349379,34603890.1361
14/04/01,02:24,278.927041722,30.4337667977,34601448.1316
14/04/01,02:36,280.348563289,27.9660614474,34599010.6831
14/04/01,02:48,281.76245615,25.5094961672,34596580.4564
14/04/01,03:00,283.174268962,23.0655256484,34594150.0676
14/04/01,03:12,284.589099083,20.6356629096,34591722.5195
14/04/01,03:24,286.011758767,18.2214170936,34589299.1587
14/04/01,03:36,287.446757247,15.8244359625,34586876.749
14/04/01,03:48,288.900348309,13.4433459242,34584454.3314
14/04/01,04:00,290.373062988,11.086017766,34582030.1348
14/04/01,04:12,291.87088012,8.75132767577,34579610.3102
14/04/01,04:24,293.397957909,6.44125520142,34577184.0474
14/04/01,04:36,294.958373088,4.15801832829,34574762.7786
14/04/01,04:48,296.556296958,1.90390230857,34572332.8887
14/04/01,05:00,298.195858795,-0.318551518508,34569902.418
14/04/01,05:12,299.881315287,-2.50667481172,34567464.1077
14/04/01,05:24,301.619156727,-4.66025423323,34565024.552
14/04/01,05:36,303.409282732,-6.77066244425,34562578.8584
14/04/01,05:48,305.258210555,-8.83725252832,34560126.6873
14/04/01,06:00,307.170334386,-10.8564033427,34557671.9232
14/04/01,06:12,309.149979456,-12.8241459468,34555204.3124
14/04/01,06:24,311.201450984,-14.7362817871,34552726.8702
14/04/01,06:36,313.328838896,-16.5882426049,34550247.0164
14/04/01,06:48,315.538990969,-18.3774567528,34547758.4541
14/04/01,07:00,317.829856547,-20.0941901354,34545257.8483
14/04/01,07:12,320.207331601,-21.7353066004,34542751.1339
14/04/01,07:24,322.674037517,-23.2951030186,34540226.2769
14/04/01,07:36,325.231736333,-24.767593199,34537695.1151
14/04/01,07:48,327.881353942,-26.1466301254,34535156.6049
14/04/01,08:00,330.622619692,-27.4258984453,34532601.9709
14/04/01,08:12,333.454049213,-28.5990856195,34530036.2196
14/04/01,08:24,336.37636886,-29.6611725627,34527458.4105
14/04/01,08:36,339.377458935,-30.6033328192,34524867.3381
14/04/01,08:48,342.454680713,-31.4212245631,34522264.6834
14/04/01,09:00,345.599855304,-32.1095013898,34519649.3705
14/04/01,09:12,348.80321515,-32.6634485991,34517017.3743
14/04/01,09:24,352.053321148,-33.0791086354,34514375.737
14/04/01,09:36,355.337424043,-33.35339479,34511717.9023
14/04/01,09:48,358.646039867,-33.4843101651,34509046.7747
14/04/01,10:00,1.9563302171,-33.4705169942,34506359.9796
14/04/01,10:12,5.25791802899,-33.3123822856,34503666.8132
14/04/01,10:24,8.53656388784,-33.0111096555,34500954.1668
14/04/01,10:36,11.7786278631,-32.5689858553,34498231.6667
14/04/01,10:48,14.9716397703,-31.9892603662,34495493.3808
14/04/01,11:00,18.1045063134,-31.2760402586,34492743.6464
